"Site","DateTime","PT1","PT2","MeanDischarge"
"POKE",2019-05-31 07:00:00,301.459712693632,345.51047127223,323.485091982931
"POKE",2019-05-31 07:15:00,300.678358029928,345.51047127223,323.094414651079
"POKE",2019-05-31 07:30:00,301.459712693632,344.010188508892,322.734950601262
"POKE",2019-05-31 07:45:00,301.459712693632,342.509905745554,321.984809219593
"POKE",2019-05-31 08:00:00,301.459712693632,345.51047127223,323.485091982931
"POKE",2019-05-31 08:15:00,300.678358029928,342.509905745554,321.594131887741
"POKE",2019-05-31 08:30:00,300.678358029928,342.509905745554,321.594131887741
"POKE",2019-05-31 08:45:00,299.115648702521,344.010188508892,321.562918605706
"POKE",2019-05-31 09:00:00,299.897003366225,341.009622982216,320.45331317422
"POKE",2019-05-31 09:15:00,299.897003366225,342.509905745554,321.203454555889
"POKE",2019-05-31 09:30:00,300.678358029928,342.509905745554,321.594131887741
"POKE",2019-05-31 09:45:00,299.897003366225,341.009622982216,320.45331317422
"POKE",2019-05-31 10:00:00,299.115648702521,341.009622982216,320.062635842369
"POKE",2019-05-31 10:15:00,299.897003366225,341.009622982216,320.45331317422
"POKE",2019-05-31 10:30:00,299.897003366225,342.509905745554,321.203454555889
"POKE",2019-05-31 10:45:00,300.678358029928,344.010188508892,322.34427326941
"POKE",2019-05-31 11:00:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-05-31 11:15:00,299.115648702521,342.509905745554,320.812777224038
"POKE",2019-05-31 11:30:00,300.678358029928,342.509905745554,321.594131887741
"POKE",2019-05-31 11:45:00,299.115648702521,341.009622982216,320.062635842369
"POKE",2019-05-31 12:00:00,298.334294038817,342.509905745554,320.422099892186
"POKE",2019-05-31 12:15:00,299.115648702521,344.010188508892,321.562918605706
"POKE",2019-05-31 12:30:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-05-31 12:45:00,299.897003366225,342.509905745554,321.203454555889
"POKE",2019-05-31 13:00:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-05-31 13:15:00,299.115648702521,344.010188508892,321.562918605706
"POKE",2019-05-31 13:30:00,300.678358029928,344.010188508892,322.34427326941
"POKE",2019-05-31 13:45:00,301.459712693632,347.010754035568,324.2352333646
"POKE",2019-05-31 14:00:00,301.459712693632,345.51047127223,323.485091982931
"POKE",2019-05-31 14:15:00,300.678358029928,347.010754035568,323.844556032748
"POKE",2019-05-31 14:30:00,300.678358029928,347.010754035568,323.844556032748
"POKE",2019-05-31 14:45:00,301.459712693632,347.010754035568,324.2352333646
"POKE",2019-05-31 15:00:00,302.241067357336,350.011319562244,326.12619345979
"POKE",2019-05-31 15:15:00,302.241067357336,345.51047127223,323.875769314783
"POKE",2019-05-31 15:30:00,301.459712693632,347.010754035568,324.2352333646
"POKE",2019-05-31 15:45:00,299.897003366225,342.509905745554,321.203454555889
"POKE",2019-05-31 16:00:00,299.115648702521,344.010188508892,321.562918605706
"POKE",2019-05-31 16:15:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-05-31 16:30:00,299.115648702521,342.509905745554,320.812777224038
"POKE",2019-05-31 16:45:00,301.459712693632,345.51047127223,323.485091982931
"POKE",2019-05-31 17:00:00,301.459712693632,347.010754035568,324.2352333646
"POKE",2019-05-31 17:15:00,300.678358029928,345.51047127223,323.094414651079
"POKE",2019-05-31 17:30:00,300.678358029928,347.010754035568,323.844556032748
"POKE",2019-05-31 17:45:00,299.897003366225,347.010754035568,323.453878700896
"POKE",2019-05-31 18:00:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-05-31 18:15:00,300.678358029928,344.010188508892,322.34427326941
"POKE",2019-05-31 18:30:00,299.897003366225,344.010188508892,321.953595937558
"POKE",2019-05-31 18:45:00,300.678358029928,347.010754035568,323.844556032748
"POKE",2019-05-31 19:00:00,300.678358029928,348.511036798906,324.594697414417
"POKE",2019-05-31 19:15:00,300.678358029928,345.51047127223,323.094414651079
"POKE",2019-05-31 19:30:00,300.678358029928,348.511036798906,324.594697414417
"POKE",2019-05-31 19:45:00,300.678358029928,347.010754035568,323.844556032748
"POKE",2019-05-31 20:00:00,302.241067357336,347.010754035568,324.625910696452
"POKE",2019-05-31 20:15:00,300.678358029928,344.010188508892,322.34427326941
"POKE",2019-05-31 20:30:00,300.678358029928,344.010188508892,322.34427326941
"POKE",2019-05-31 20:45:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-05-31 21:00:00,302.241067357336,345.51047127223,323.875769314783
"POKE",2019-05-31 21:15:00,299.897003366225,347.010754035568,323.453878700896
"POKE",2019-05-31 21:30:00,300.678358029928,345.51047127223,323.094414651079
"POKE",2019-05-31 21:45:00,299.115648702521,344.010188508892,321.562918605706
"POKE",2019-05-31 22:00:00,300.678358029928,345.51047127223,323.094414651079
"POKE",2019-05-31 22:15:00,299.897003366225,344.010188508892,321.953595937558
"POKE",2019-05-31 22:30:00,299.115648702521,347.010754035568,323.063201369044
"POKE",2019-05-31 22:45:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-05-31 23:00:00,301.459712693632,348.511036798906,324.985374746269
"POKE",2019-05-31 23:15:00,299.115648702521,345.51047127223,322.313059987375
"POKE",2019-05-31 23:30:00,301.459712693632,348.511036798906,324.985374746269
"POKE",2019-05-31 23:45:00,301.459712693632,348.511036798906,324.985374746269
"POKE",2019-06-01 00:00:00,301.459712693632,345.51047127223,323.485091982931
"POKE",2019-06-01 00:15:00,299.897003366225,348.511036798906,324.204020082565
"POKE",2019-06-01 00:30:00,299.115648702521,345.51047127223,322.313059987375
"POKE",2019-06-01 00:45:00,300.678358029928,345.51047127223,323.094414651079
"POKE",2019-06-01 01:00:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-06-01 01:15:00,301.459712693632,344.010188508892,322.734950601262
"POKE",2019-06-01 01:30:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-06-01 01:45:00,299.897003366225,344.010188508892,321.953595937558
"POKE",2019-06-01 02:00:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-06-01 02:15:00,300.678358029928,345.51047127223,323.094414651079
"POKE",2019-06-01 02:30:00,299.897003366225,344.010188508892,321.953595937558
"POKE",2019-06-01 02:45:00,301.459712693632,348.511036798906,324.985374746269
"POKE",2019-06-01 03:00:00,299.115648702521,347.010754035568,323.063201369044
"POKE",2019-06-01 03:15:00,299.897003366225,344.010188508892,321.953595937558
"POKE",2019-06-01 03:30:00,300.678358029928,347.010754035568,323.844556032748
"POKE",2019-06-01 03:45:00,300.678358029928,345.51047127223,323.094414651079
"POKE",2019-06-01 04:00:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-06-01 04:15:00,301.459712693632,345.51047127223,323.485091982931
"POKE",2019-06-01 04:30:00,300.678358029928,348.511036798906,324.594697414417
"POKE",2019-06-01 04:45:00,301.459712693632,348.511036798906,324.985374746269
"POKE",2019-06-01 05:00:00,300.678358029928,347.010754035568,323.844556032748
"POKE",2019-06-01 05:15:00,300.678358029928,345.51047127223,323.094414651079
"POKE",2019-06-01 05:30:00,300.678358029928,347.010754035568,323.844556032748
"POKE",2019-06-01 05:45:00,303.022422021039,347.010754035568,325.016588028303
"POKE",2019-06-01 06:00:00,301.459712693632,348.511036798906,324.985374746269
"POKE",2019-06-01 06:15:00,302.241067357336,345.51047127223,323.875769314783
"POKE",2019-06-01 06:30:00,301.459712693632,347.010754035568,324.2352333646
"POKE",2019-06-01 06:45:00,300.678358029928,347.010754035568,323.844556032748
"POKE",2019-06-01 07:00:00,301.459712693632,345.51047127223,323.485091982931
"POKE",2019-06-01 07:15:00,301.459712693632,347.010754035568,324.2352333646
"POKE",2019-06-01 07:30:00,301.459712693632,345.51047127223,323.485091982931
"POKE",2019-06-01 07:45:00,302.241067357336,348.511036798906,325.376052078121
"POKE",2019-06-01 08:00:00,300.678358029928,345.51047127223,323.094414651079
"POKE",2019-06-01 08:15:00,301.459712693632,345.51047127223,323.485091982931
"POKE",2019-06-01 08:30:00,303.022422021039,344.010188508892,323.516305264966
"POKE",2019-06-01 08:45:00,301.459712693632,347.010754035568,324.2352333646
"POKE",2019-06-01 09:00:00,302.241067357336,347.010754035568,324.625910696452
"POKE",2019-06-01 09:15:00,301.459712693632,345.51047127223,323.485091982931
"POKE",2019-06-01 09:30:00,301.459712693632,348.511036798906,324.985374746269
"POKE",2019-06-01 09:45:00,302.241067357336,345.51047127223,323.875769314783
"POKE",2019-06-01 10:00:00,299.897003366225,347.010754035568,323.453878700896
"POKE",2019-06-01 10:15:00,299.115648702521,347.010754035568,323.063201369044
"POKE",2019-06-01 10:30:00,302.241067357336,347.010754035568,324.625910696452
"POKE",2019-06-01 10:45:00,299.897003366225,345.51047127223,322.703737319227
"POKE",2019-06-01 11:00:00,299.897003366225,348.511036798906,324.204020082565
"POKE",2019-06-01 11:15:00,301.459712693632,348.511036798906,324.985374746269
"POKE",2019-06-01 11:30:00,301.459712693632,348.511036798906,324.985374746269
"POKE",2019-06-01 11:45:00,299.897003366225,347.010754035568,323.453878700896
"POKE",2019-06-01 12:00:00,300.678358029928,347.010754035568,323.844556032748
"POKE",2019-06-01 12:15:00,301.459712693632,347.010754035568,324.2352333646
